,actively_hiring,Type_of_internship,company_name,location,stipend,duration
4199,,Sales & Marketing (Travel & Tourism),Pack N' Fly Holidays,Mumbai,"₹ 5,000 /month",6 Months
4200,,Social Media,Tarshika Travel Booket Private Limited,Work From Home,"₹ 4,000 /month",2 Months
4201,,Content Writing,Sutraz Infocomm Private Limited,Kolkata,"₹ 5,000-15,000 /month",6 Months
4202,,Operations,VilloTale Technologies Private Limited,Work From Home,"₹ 2,000 /month",4 Months
4203,,Operations,MyShubhLife,Bangalore,"₹ 10,000 /month",3 Months
4204,,Translation,Incredible You Management Training LLC (Arfeen Khan),Mumbai,"₹ 10,000-11,000 /month",6 Months
4205,,Video Making/Video Editing/Videography,Building Blocks Learning Solutions Private Limited,Delhi,"₹ 20,000 /month",6 Months
4206,,Talent Acquisition,Bewakoof,Bangalore,"₹ 8,000 /month",2 Months
4207,,Business Development (Sales),AppSynergies Private Limited,Work From Home,"₹ 5,000 /month",6 Months
4208,,Business Development,SpellQuest,Mumbai,"₹ 10,000 /month",2 Months
4209,,Content Creation And Business Development,Benam,Work From Home,"₹ 10,000 /month",3 Months
4210,,Customer Service,ProfitBooks Solutions Private Limited,Pune,"₹ 12,000 /month",3 Months
4211,,Social Media Marketing,Gursidak Foundation,Work From Home,Unpaid,3 Months
4212,,Graphic Design,First Contact,Work From Home,Unpaid,3 Months
4213,,Project Management,Vigorus Healthtech,Jaipur,"₹ 9,000-12,000 /month",6 Months
4214,,Digital Marketing,Globify Offshoring Services Private Limited,Mumbai,"₹ 5,000 /month",6 Months
4215,,Customer Support,AppITron Solutions Private Limited,Jaipur,"₹ 3,000-6,000 /month",4 Months
4216,,Content Operations,JobBox,Work From Home,₹ 500 /week +  Incentives,1 Month
4217,,Telecalling,Scienxt Forum For Conferences & Events (SFCE),Noida,"₹ 8,000 /month",3 Months
4218,,Business Development (Sales),Computer Software Solutions,Work From Home,"₹ 2,000 /month +  Incentives",2 Months
4219,,Marketing And Sales,Favcy,Delhi,"₹ 5,000-10,000 /month",3 Months
4220,,Administration/Back Office Operations,Cow International,Mumbai,"₹ 10,000-15,000 /month",6 Months
4221,,HR Recruitment,Acme Services,Mumbai,"₹ 16,000 /month +  Incentives",3 Months
4222,,.NET Development,Incra Soft Private Limited,Hyderabad,"₹ 3,000 /month +  Incentives",6 Months
4223,,Business Development (Sales),Fashion Pulse,Navi Mumbai,"₹ 7,000-8,000 /month",3 Months
4224,,3D Design (Virtual Show Designing),Livelish Private Limited,Work From Home,"₹ 5,000 /month",3 Months
4225,,Graphic Design,Sunira Designs-Rachna Uppal & Associates,Gurgaon,"₹ 8,000-10,000 /month",3 Months
4226,,Digital Growth,Retrograde Innovations Private Limited,Bangalore,"₹ 10,000-15,000 /month",2 Months
4227,,Architecture,SR Design Studio,Bhopal,"₹ 5,000 /month",4 Months
4228,,Content Writing,7Crunchx Networks Private Limited,Work From Home,"₹ 8,000 /month",6 Months
4229,,Digital Art,Wondercurry,Jaipur,"₹ 5,000 /month",6 Months
4230,,Sales - Mechanical Utility Products,Energy Plus,Kolkata,"₹ 6,000-10,000 /month",6 Months
4231,,Human Resources (HR),EzeiaTech Systems Private Limited,Gurgaon,"₹ 10,000 /month",6 Months
4232,,Telecalling,UNC Mart Private Limited,Work From Home,"₹ 1,000 /month +  Incentives",3 Months
4233,,Motion Graphics Design,Makerble,Work From Home,"₹ 10,000-15,000 /month",6 Months
4234,,Content Writing,AAAAA Trade India Private Limited,Mumbai,"₹ 6,000-8,000 /month",2 Months
4235,,Recruitment Consultant,Neo Aid Solutions,Jaipur,"₹ 7,000 /month +  Incentives",3 Months
4236,,Clinical Research,Epocare Private Limited,Mumbai,"₹ 5,000-10,000 /month",6 Months
4237,,Graphic Design,Enginyre (Ahlawat Innovation Labs Private Limited),Work From Home,"₹ 5,000 /month",3 Months
4238,,Law/Legal,Aaweg Charitable Trust,Greater Noida,"₹ 1,000-6,000 /month",2 Months
4239,,Python Development,Angels Virtual World,Delhi,"₹ 5,000 /month",4 Months
4240,,Business Development (Sales),Bifrost Studios,Delhi,"₹ 10,000 /month +  Incentives",6 Months
4241,,Digital Marketing,Nexstar Media Private Limited,Noida,"₹ 12,000 /month",6 Months
4242,,Business Development (Sales),88gravity,Gurgaon,"₹ 10,000 /month",3 Months
4243,1.0,Digital Marketing,Hainey Global Private Limited,Delhi,"₹ 5,000-10,000 /month",6 Months
4244,,Business Development (Sales),The Solution Providers,Ahmedabad,"₹ 2,000 /month +  Incentives",1 Month
4245,,Accounts,The Hive Hostels,Noida,"₹ 15,000 /month",3 Months
4246,,Flutter Development,UruMEE Social Tech Private Limited,Work From Home,"₹ 5,000 /month",3 Months
4247,,Trainee - Patent Research Analysis,Pitch Scientific,Amritsar,"₹ 14,000 /month",5 Months
4248,,Business Development (Sales),Edugenius Softwares LLP,Mumbai,"₹ 15,000 /month",6 Months
4249,,Digital Marketing,V2infotech,Noida,"₹ 10,000 /month",3 Months
4250,,Business Development (Sales),Hive Ads Media,Work From Home,"₹ 1,000 /month +  Incentives",6 Months
4251,,Sales & Marketing,Busy Bucket Services Private Limited,Mohali,"₹ 5,000 /month",3 Months
4252,,Support,CHARITISM,Work From Home,"₹ 6,000-8,000 /month",3 Months
4253,,Video Making/Editing,SocialTitli,Mumbai,"₹ 5,000 /month",3 Months
4254,,Graphic Design,MoLog Media & Advertising,Gurgaon,"₹ 5,000 /month",3 Months
4255,,Social Media Marketing,Creative Fuel Felix,Noida,"₹ 7,000-14,000 /month",3 Months
4256,,Google Ads,Thinklayer Minds Private Limited,Work From Home,"₹ 6,000 /month",3 Months
4257,,Market Research,Vavo Digital,Work From Home,"₹ 1,500 /month",2 Months
4258,,Social Media Management,Infokey Technology Private Limited,Delhi,"₹ 4,000-8,000 /month",3 Months
4259,,Graphic Design,Ascensio,Work From Home,"₹ 1,000-2,500 /month",3 Months
4260,,Social Media Marketing,Adrixus Tech Studio Private Limited,Gujarat,"₹ 4,000-8,000 /month",6 Months
4261,1.0,SQL & PL/SQL,Exainfotech,Gurgaon,"₹ 10,000 /month",6 Months
4262,,Law/Legal,Alphabet Legal,Work From Home,Unpaid,3 Months
4263,,Human Resources (HR),Ace Pro Services Limited,Work From Home,"₹ 5,000 /month",2 Months
4264,,Graphic Design,Varnika Arora,Delhi,"₹ 7,000-8,000 /month",3 Months
4265,,SEO Content Writing,Arramton Infotech Private Limited,Pitampura,"₹ 7,000-10,000 /month",3 Months
4266,,Growth Hacking,Seekin India Private Limited,Delhi,"₹ 12,000-18,000 /month",6 Months
4267,,Content Creation,Cake Media,Mumbai,"₹ 7,000 /month",3 Months
4268,,Business Development (Sales),Next Labs,Mumbai,"₹ 10,000 /month",5 Months
4269,,Creative Strategy/Graphic Design,Get Me Rank,Delhi,"₹ 10,000-15,000 /month",3 Months
4270,,Instructional Video Production/Creation,CloudInfoSystems LLC,Work From Home,"₹ 1,000 /month +  Incentives",1 Month
4271,,Graphic Design,Social Sutra,Work From Home,"₹ 5,000 /month",6 Months
4272,,SEO,Daphnis Labs Technologies Private Limited,Work From Home,"₹ 8,000-10,000 /month",3 Months
4273,,YouTube Presenting,BrightChamps Tech Private Limited,Bangalore,"₹ 10,000 /month",2 Months
4274,,Video Editing,EduFund,Pune,"₹ 10,000 /month",3 Months
4275,,Author Onboarding,GUVI Geek Networks (IITM Incubated),Chennai,"₹ 20,000-25,000 /month",6 Months
4276,,E-Commerce Listing,GIFTANA,Mumbai,"₹ 5,000-10,000 /month",6 Months
4277,,Content & E-Commerce Management,Vaishali Kaur Chawla,Chandigarh,"₹ 2,000 /month",3 Months
4278,,Content Writing,Content Creations,Delhi,"₹ 3,000-4,000 /month",1 Month
4279,,Video Making/Editing,UttamJob Technologies Private Limited,Work From Home,"₹ 2,000-6,000 /month",3 Months
4280,,Search Engine Optimization (SEO),TechInject Solutions LLP,Phagwara,"₹ 4,000 /month +  Incentives",2 Months
4281,,Facebook Ads Management,NG Digital Solutions,Bangalore,"₹ 10,000 /month",3 Months
4282,,Recruitement,Corporate Click,Secunderabad,"₹ 5,000 /month +  Incentives",3 Months
4283,,Digital Marketing,DigiBros,Work From Home,"₹ 4,000 /month",2 Months
4284,,Content Writing,JK Digital Marketing Agency,Work From Home,"₹ 2,000-5,000 /month",1 Month
4285,,Human Resources (HR),CraftShades,Udaipur,"₹ 3,500 /month",3 Months
4286,,WordPress Development,OmniGross,Pune,"₹ 6,000-15,000 lump sum",3 Months
4287,,O&M Engineering,Cleantech Solar,Chennai,"₹ 20,000 /month",3 Months
4288,,Accounts & Taxation,Jatinder Arora,Delhi,"₹ 5,000-10,000 /month",6 Months
4289,,Teaching,Mission Learning Foundation,Navi Mumbai,Unpaid,6 Months
4290,,Operations Support,Cashify,Gurgaon,"₹ 10,000 /month",3 Months
4291,1.0,Digital Marketing,Akrati Jewels Incorporation,Jaipur,"₹ 10,000 /month",5 Months
4292,,Flutter Development,Aarvy Technologies,Gurgaon,"₹ 5,000-8,000 /month",6 Months
4293,,Auditing (Accounts),T Ramarao & Company,Ahmedabad,"₹ 1,800 /week",3 Weeks
4294,,Video Editing,Alpha Femaler,Work From Home,"₹ 5,000-8,000 /month",3 Months
4295,,Digital Marketing,Ashish Pandey (Hidden Hands),Jabalpur,"₹ 5,000 /month +  Incentives",6 Months
4296,,Sales Operations Analysis,Amoga,Bangalore,"₹ 30,000 /month",6 Months
4297,,Network Engineering,LIAM'S EDUCATION AND CHARITABLE TRUST,Work From Home,"₹ 19,000 /month +  Incentives",2 Months
4298,,Unity And Spine Animation Development,Trilon Apps Private Limited,Work From Home,"₹ 7,000-8,000 /month",6 Months
4299,,Scrum Master (Project Management),CoderFarm,Indore,"₹ 5,000-8,000 /month",3 Months
4300,,Public Relations,TellMe Digiinfotech Private Limited,Pune,"₹ 8,000 /month",3 Months
4301,,Financial Planning & Consulting,V S Venture,Lucknow,"₹ 2,000 /month +  Incentives",6 Months
4302,,Online Marketing,AppYard,Work From Home,"₹ 1,000 /month",2 Months
4303,,Sales,North Wind Architects,Bangalore,"₹ 10,000-14,000 /month",2 Months
4304,,Marketing,Targetedge Private Limited,Mumbai,"₹ 10,000 /month",3 Months
4305,,Travel & Tourism,Divas Sojourn,Delhi,"₹ 5,000-15,000 /month",6 Months
4306,,Social Media Management,The Talented Indian,Work From Home,"₹ 4,000-6,000 /month",6 Months
4307,,Graphic Design,EduFund,Pune,"₹ 10,000 /month",2 Months
4308,,Business Development (Sales),Medlis Healthcare Private Limited,Ahmedabad,"₹ 5,000 /month +  Incentives",6 Months
4309,,Telecalling,Ria Web Solutions,Delhi,"₹ 2,000 /month +  Incentives",6 Months
4310,,Graphic Design,Hotkhana.com,Bangalore,"₹ 15,000 /month",3 Months
4311,,Data Management,Meytier Inc.,Mumbai,"₹ 7,000 /month",2 Months
4312,,Human Resources (HR),Aarvy Technologies,Gurgaon,"₹ 2,000-10,000 /month",6 Months
4313,,Graphic Design,Digital Friend,Ahmedabad,"₹ 8,000-15,000 /month",3 Months
4314,,Fundraising,WWF India,Delhi,"₹ 18,000-20,000 /month",6 Months
4315,,Business Development (Sales),Atarkya Creatives,Work From Home,"₹ 3,000-8,000 /month",2 Months
4316,1.0,International Business Development,Copper Mobile India Private Limited,Work From Home,"₹ 10,000-15,000 /month",3 Months
4317,,Graphic Design,The Bodhi Tree,Work From Home,"₹ 1,000 /month",1 Month
4318,,Digital Marketing,Eleven Brothers,Delhi,"₹ 15,000-20,000 /month",6 Months
4319,,E-Commerce & Social Media Management,NYRA,Kanpur,₹ 600 /week,3 Months
4320,,Photography,Twenty4,Coimbatore,"₹ 10,000 /month",1 Month
4321,,International Business Development,Arete Consultants Private Limited,Delhi,"₹ 5,000 /month",6 Months
4322,,Content Deployment,TalantonCore,Work From Home,"₹ 1,000 /month",6 Months
4323,,Offline Marketing,Radicle Software Private Limited,Gurgaon,"₹ 15,000 /month",3 Months
4324,,Marketing KPO Analyst: Lead Sourcing,FirstPrinciples Growth,Work From Home,"₹ 5,000 /month",3 Months
4325,,Online Marketing,Ambit Digital World,Work From Home,"₹ 5,000 /month",6 Months
4326,,Digital & Social Media Marketing,Bandhan Innovative Business Solutions,Bangalore,"₹ 6,000 /month +  Incentives",6 Months
4327,,Social Media Marketing,Signify Technologies Private Limited,Work From Home,"₹ 3,000 /month +  Incentives",3 Months
4328,,Teaching,Sri Aurobindo Society,Chandigarh,"₹ 10,000 /month",6 Months
4329,,Graphic Design & Social Media Management,Grow Online,Chennai,"₹ 3,000-6,000 /month",2 Months
4330,,Sales,LogicLoom IT Solutions Private Limited,Pune,"₹ 2,000-5,000 /month",2 Months
4331,,Social Media Marketing,Ahora Foundation,Work From Home,"₹ 7,000 /month",3 Months
4332,,Digital Marketing,Duutha,Hyderabad,"₹ 10,000 /month",3 Months
4333,,Front Desk Management,Synq.Work By SOS Evacuations LLP,Dehradun,"₹ 16,000 /month",6 Months
4334,,Telecalling,UNC Mart Private Limited,Work From Home,"₹ 1,000 /month +  Incentives",3 Months
4335,,Law/Legal,Inovatree Consultants LLP,Noida,"₹ 5,000 /month",6 Months
4336,,Fashion Design,Sammohi By Moksha And Hiral,Mumbai,"₹ 7,000 /month",3 Months
4337,,Video Making/Editing,Aerospace Holidays Private Limited,Delhi,"₹ 8,000-12,000 /month",6 Months
4338,,Public Relations,BestsellingBook,Work From Home,"₹ 5,000 /month",6 Months
4339,,Administration,Sawenchi,Mumbai,"₹ 6,000-8,000 /month",3 Months
4340,,Content Writing,Thick Accent Football,Work From Home,"₹ 7,000 /month",2 Months
4341,,Business Development (Sales),SquareOps,Gurgaon,"₹ 10,000 /month",6 Months
4342,,Content Writing,Indian0,Delhi,"₹ 10,000-20,000 /month",6 Months
4343,,Business Development (Sales),Xen Bath Fittings,Delhi,"₹ 15,000 /month",3 Months
4344,,Relationship Management & Sales,SSL Academy,Kolkata,"₹ 12,000 lump sum",2 Months
4345,,Digital Marketing,Alkemy,Hyderabad,"₹ 10,000-15,000 /month",3 Months
4346,,Marketing,Griffon Technology,Work From Home,"₹ 1,000 /month +  Incentives",2 Months
4347,,Business Development (Sales),Padmini Palace,Work From Home,"₹ 3,000 /month +  Incentives",1 Month
4348,,Business Development (Sales),Vinsys IT Services,Pune,"₹ 5,000 /month",3 Months
4349,,Trainee Application Support,Belstar MicroFinance Limited,Indore,"₹ 5,000 /month +  Incentives",6 Months
4350,,Business Development (Sales),Fiducia Mobis,Chennai,"₹ 12,500 /month",3 Months
4351,,Digital Marketing,Sandhi Education And Consultancy Private Limited,Work From Home,"₹ 2,500 /month",2 Months
4352,,Search Engine Optimization (SEO),Brown Men Marketing Private Limited,Delhi,"₹ 10,000 /month",3 Months
4353,,Accounting & Tally,GoStudio Productions,Delhi,"₹ 10,000 /month",6 Months
4354,,Financial Planning & Operations,My Wealth Guide,Mumbai,"₹ 7,000 /month",4 Months
4355,1.0,Data Analytics,Rainbow Toys Store,Gurgaon,"₹ 15,000 /month",6 Months
4356,,Business Growth,VerSe Innovation,Hyderabad,"₹ 10,000-15,000 /month",3 Months
4357,1.0,Social Media Marketing,DIFM.TECH,Lucknow,"₹ 5,000-12,000 /month",3 Months
4358,,Operations,Skillnuts,Pune,"₹ 7,000 /month +  Incentives",6 Months
4359,1.0,Social Media Marketing,Rainbow Toys Store,Gurgaon,"₹ 8,000 /month",6 Months
4360,1.0,Social Media Marketing,Akrati Jewels Incorporation,Work From Home,"₹ 3,000-6,000 /month",5 Months
4361,,Video Making/Editing,EDUHOLIC,Work From Home,"₹ 5,000 /month +  Incentives",2 Months
4362,1.0,Digital Marketing,Hivyu Prive,Mumbai,"₹ 4,000 /month",4 Months
4363,1.0,Digital Marketing,Akrati Jewels Incorporation,Work From Home,"₹ 3,000-6,000 /month",5 Months
4364,,Management Information System (MIS),MyYards.in (Kratos Infotech LLP),Work From Home,"₹ 2,000 /month +  Incentives",2 Months
4365,,Video Making/Editing,Sunil Kumar,Delhi,"₹ 3,000-6,000 /month",3 Months
4366,,Content Writing,SecuredSuit,Work From Home,"₹ 5,000 /month",3 Months
4367,,Logistics (Export/Import) Documentation,Karishma Consultancy Services,Work From Home,"₹ 3,000 /month",2 Months
4368,,Social Media Marketing,Qona,Work From Home,"₹ 5,000 /month",6 Months
4369,1.0,Content Editing & Strategy,CPARSEC,Sri Ganganagar,"₹ 5,000-8,000 /month",6 Months
4370,1.0,Digital Marketing,Atom8,Work From Home,"₹ 5,000 /month",6 Months
4371,,Digital Marketing,YeLo Furniture Private Limited,Work From Home,"₹ 3,000 /month",3 Months
4372,1.0,Company Secretary (CS),Labgo,Delhi,"₹ 12,000 /month",4 Months
4373,,Lead Generation,Dolta LLP,Work From Home,"₹ 15,000 /month +  Incentives",2 Months
4374,,Copywriting,Green Protein,Mumbai,"₹ 8,000-15,000 /month",6 Months
4375,1.0,UX/UI Design,BELONG,Work From Home,"₹ 5,000 /month",2 Months
4376,,Telecalling And Sales,Qudrat Gems & Minerals (OPC) Private Limited,Work From Home,"₹ 2,000 /month +  Incentives",2 Months
4377,,Video Presenter,Alkraj Developers Private Limited,Work From Home,"₹ 7,500 /month",3 Months
4378,1.0,Embedded Hardware,Zaptics Research,Noida,"₹ 10,000 /month",3 Months
4379,1.0,Embedded Firmware,Zaptics Research,Noida,"₹ 10,000 /month",3 Months
4380,1.0,Business Development (Sales),ESY Eat Standard And Yummy's Private Limited,Mumbai,"₹ 3,000 /month",1 Month
4381,1.0,Unity Game Development,IDZ Digital Private Limited,Work From Home,"₹ 8,000 /month",3 Months
4382,1.0,Project Management - Technical,Think Of It Foundation,Work From Home,Unpaid,4 Months
4383,1.0,Search Engine Optimization (SEO) And Content Writing,Rejuve India Meditour Private Limited,Gurgaon,"₹ 10,000 /month",4 Months
4384,,"Art, Antiquities & Brand Consulting",Feelberry Limited,Work From Home,"₹ 13,000-25,000 /month",6 Months
4385,1.0,Digital Marketing,MWW (CryptoKnights),Work From Home,"₹ 5,000-10,000 /month",3 Months
4386,,Social Engagement and Sampling,FLUCO,Work From Home,₹ 300-500 /week,1 Week
4387,,Content Writing,Tutor Vidya,Work From Home,"₹ 5,000 /month",3 Months
4388,,Business Development (Sales),Orbiqe Technologies Private Limited,Noida,"₹ 2,000 /month +  Incentives",2 Months
4389,1.0,Proofreading & Editing,K4craft,Jaipur,"₹ 10,000 /month",4 Months
4390,,Business Development (Sales),SoleEarth Foundation,Manali,"₹ 10,000 /month",2 Months
4391,,Sales And Marketing Management,Skyfree,Work From Home,"₹ 1,000 /month",6 Months
4392,,Social Media Marketing,Indian Weight Loss Diet,Work From Home,"₹ 1,000-3,000 /month",3 Months
4393,,Field Sales,Pethowz (Animaux Paradise Pet Services Private Limited),Bangalore,"₹ 2,500 /month +  Incentives",2 Months
4394,,Market Research,Uber Remote,Work From Home,"₹ 5,000 /month",3 Months
4395,1.0,Virtual Charity Drive,Pawzz,Work From Home,"₹ 2,000-10,000 /month",2 Weeks
4396,,Digital Marketing,NK Verma,Work From Home,"₹ 1,000 /month",1 Month
4397,,Social Media Marketing,Hopping Tomato,Work From Home,"₹ 4,000 /month",3 Months
4398,1.0,Content Writing,BELONG,Work From Home,"₹ 5,000 /month",2 Months
4399,1.0,Content & Medical Database Management,Homeopathic.ai,Work From Home,"₹ 10,000 /month",2 Months
4400,1.0,Human Resources (HR),SPARKCARS India,Bangalore,"₹ 5,000-10,000 /month",3 Months
4401,1.0,Business Development (Sales),ENSOWT,Work From Home,"₹ 5,000 /month +  Incentives",6 Months
4402,,Videography,Brightigo Product School,Delhi,"₹ 5,000 /month",2 Months
